workerid,trial_number,trial_type,filler,prime_type,prime_strength,trial_type,within_between,category,p1-correct,p1-response,p2-correct,p2-response,t-correct,t-response,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
33,7,"""primer""","""false""",some,weak,four,between,"""some_weak_four""",1,"""right""",1,"""right""",0,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,8,"""primer""","""false""",four,weak,some,between,"""four_weak_some""",0,"""left""",1,"""right""",0,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,9,"""primer""","""false""",six,strong,six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,10,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",1,"""right""",1,"""right""",0,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,11,"""primer""","""true""",six,weak,six,within,"""six_weak_six""",0,"""left""",1,"""right""",0,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,12,"""primer""","""false""",some,weak,six,between,"""some_weak_six""",1,"""right""",0,"""left""",0,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,13,"""primer""","""false""",four,strong,four,within,"""four_strong_four""",0,"""left""",0,"""left""",1,"""right""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,14,"""primer""","""false""",four,weak,some,between,"""four_weak_some""",1,"""right""",0,"""left""",0,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,15,"""primer""","""false""",six,strong,some,between,"""six_strong_some""",1,"""right""",1,"""right""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,16,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",1,"""right""",1,"""right""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,17,"""primer""","""true""",six,strong,six,within,"""six_strong_six""",1,"""right""",0,"""left""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,18,"""primer""","""false""",some,strong,six,between,"""some_strong_six""",0,"""left""",1,"""right""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,19,"""primer""","""false""",four,weak,six,between,"""four_weak_six""",0,"""left""",0,"""left""",0,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,20,"""primer""","""false""",six,weak,some,between,"""six_weak_some""",0,"""left""",0,"""left""",0,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,21,"""primer""","""false""",some,strong,four,between,"""some_strong_four""",0,"""left""",0,"""left""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,22,"""primer""","""false""",four,strong,six,between,"""four_strong_six""",1,"""right""",0,"""left""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,23,"""primer""","""true""",some,weak,some,within,"""some_weak_some""",1,"""right""",1,"""right""",0,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,24,"""primer""","""false""",six,weak,some,between,"""six_weak_some""",1,"""right""",0,"""left""",0,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,25,"""primer""","""true""",six,strong,six,within,"""six_strong_six""",1,"""right""",1,"""right""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
33,26,"""primer""","""false""",six,strong,six,within,"""six_strong_six""",0,"""left""",1,"""right""",1,"""left""","""turkish""","""1""","""Female""","""33""","""no""","""""","""Yes""","""fair""","""3""","""Mac""",800,1280,"""Chrome""","""3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3SZEO3JHC9XTAWOWZJLK7G804LQYHV""","""Priming Biases through images""","""Read descriptions and choose the card that fits best""","""language research stanford fun cognitive science university explanations""","""$2.00""","""Mon Jun 04 08:41:44 PDT 2018""","""40""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Wed Jul 04 08:41:44 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3D5G8J4N5APIMJC30A99UKE2KAMVTZ""","""3URFVVM1663HH0UWRETN869LYHSZU5""",33,"""Submitted""","""Tue Jun 05 02:07:53 PDT 2018""","""Mon Jun 04 08:58:43 PDT 2018""","""Mon Jun 04 09:27:53 PDT 2018""","""""","""""","""""","""""","""""","""[]""","""\""CONDITION 1\""""","""10.355183333333333"""
